CTPRVN_NM,SIGNGU_NM,SIGNGU_CD,RANK_CO,FCLTY_NM,SEARCH_CO,FILE_NM,BASE_DE
"서울특별시",강남구,11680,29,SAC 아트홀,2480.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,30,호림박물관(신사분관),2380.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,30,마리아칼라스홀,2380.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,32,세라믹팔레스홀,2270.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,33,논현도서관,1690.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,34,정다운도서관,1540.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,35,행복한도서관,1430.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,36,강남문화원,1400.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,37,도산안창호기념관,1390.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,38,신한아트홀,1360.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,39,즐거운도서관,1310.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,40,코리아나미술관,1300.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,41,민속극장풍류,1220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,42,못골한옥어린이도서관,1040.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,43,북쌔즈 복합문화공간,1030.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,44,청담도서관,980.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,45,유나이티드 갤러리,960.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,46,세실아트홀,750.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,46,포스코미술관,750.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,48,역삼1동문화센터,590.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,48,탄허기념박물관,590.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,50,코미디헤이븐,500.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,51,엠팟홀 (구. 삼익아트홀),470.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,52,ALVER(알베르),450.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,53,오드 포트(ODE PORT),420.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,53,코리아나화장박물관,420.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,55,파인트리 시어터,390.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,56,강남씨어터,360.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,57,오유아트홀,340.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,58,마이라이브홀,330.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,59,오시선/지하극장,310.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,60,아이러브아트홀,300.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,61,밀알미술관,290.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,62,M극장,280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,63,"삼성아트홀(구. 로빈아트홀, 구. 인산아트홀)",230.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,64,한국자수박물관,210.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,64,SAC아리랑홀,210.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,66,스페이스바움,200.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,67,밤부컬렉션,180.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,67,매지클,180.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,69,한국문화의집 KOUS,170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,70,세계골프역사박물관,150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,71,현대백화점 문화홀 [압구정],130.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,72,엔플러그,120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,73,압구정아트홀(폐관) (구. 오퍼스아트홀),70.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,73,KT&G 상상마당 대치아트홀,70.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,75,유시어터,60.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,75,라트어린이극장,60.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,77,올림푸스홀 (폐관),50.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,78,논현2동 문화예술센터,40.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,78,640아트타워,40.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,80,KB아트홀 [강남] (구. LIG아트홀 강남),20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,81,강남 역삼 푸른솔 도서관,19.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,81,압구정예홀(압구정클럽),19.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,83,로데오극장(폐관),16.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,83,알디스페이스 아트홀,16.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,85,Mfor 아트스페이스,15.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,85,OTM청담아트홀 (구. 브로딘아트센터),15.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,87,바라아트홀(구. 블루블랙 전용관),12.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강남구,11680,88,국립 관세박물관,11.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,1,강동아트센터,15350.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,2,서울특별시교육청강동도서관,10080.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,3,서울특별시교육청고덕평생학습관,8600.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,4,강동어린이회관,7420.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,5,강동구립해공도서관,5410.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,6,강동구립암사도서관,5222.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,7,강동구민회관,4650.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,8,강동구립천호도서관,3627.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,9,강동구립강일도서관,3270.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,10,호원아트홀,2550.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,11,강동구립성내도서관,2366.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,12,암사어린이극장,1600.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,13,명성교회도서관,900.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,14,강동문화원,230.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강동구,11740,15,브이센터 더 라이브 뮤지엄,20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,1,강북문화정보도서관,6180.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,2,강북문화예술회관,4650.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,3,솔샘문화정보도서관,4050.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,4,삼각산어린이도서관,2440.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,5,수유문화정보도서관,1460.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,6,미아문화정보도서관,1380.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,7,꿈의숲아트센터,1300.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,8,강북청소년문화정보도서관,1250.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,9,송중문화정보도서관,1120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,10,성신여자대학교 운정그린캠퍼스 대강당,830.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,11,강북문화원,150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,12,박을복자수박물관,140.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,13,소극장 The켠,27.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,14,더켠,13.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강북구,11305,15," 성신여자대학교자연사박물관",12.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,1,서울특별시교육청강서도서관,11280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,2,KBS스포츠월드,7800.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,3,허준박물관,4980.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,4,강서구립 등빛도서관,4670.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,5,강서구민회관,3990.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,6,강서구립 곰달래도서관,3800.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,7,겸재정선미술관,3040.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,8,강서문화원,1700.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,9,강서영어도서관,1570.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,10,강서구립가양도서관,970.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,11,강서꿈꾸는어린이도서관,20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,12,강서구립우장산숲속도서관,15.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,13,화곡문화의집,13.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",강서구,11500,14,강서길꽃어린이도서관,11.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,1,관악문화관도서관,2650.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,2,호림박물관(신림본관),2380.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,3,관악문화원,1280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,4,서울대학교 미술관,1240.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,5,남서울미술관,1020.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,6,관악문화관,1010.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,7,글빛정보도서관,780.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,8,삼모아트센터,720.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,8,조원도서관,720.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,10,은천동작은도서관,620.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,11,서울대학교박물관,570.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,12,성현동작은도서관,280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",관악구,11620,13,대교타워 아이레벨홀,70.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,1,예스24 라이브홀 (구. 악스코리아),16680.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,2,유니버설아트센터,15260.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,3,광진정보도서관,11400.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,4,롯데시네마 건대입구관,10880.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,5,서울상상나라,9480.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,6,나루아트센터,8280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,7,광진문화원,3740.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,8,능동 어린이회관,2740.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,9,세종대학교 광개토관,2560.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,10,중곡문화체육센터도서관,1900.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,11,동서울아트홀,730.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,12,브이매직홀,640.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,13,워커힐 시어터,590.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,14,건국대학교 새천년관,500.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,15,VOFOL(보폴),420.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,16,블라인드아트홀,330.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,17,세종대학교 충무관,250.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,18,건국대학교박물관,150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,19,구의제3동도서관,120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,20,세종대학교박물관,108.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,21,자양제4동도서관,90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,22,서울시립광진청소년수련관,50.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",광진구,11215,23,와팝홀(구 돔아트홀),19.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,1,고척스카이돔,65140.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,2,디큐브아트센터,30250.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,3,서울특별시교육청고척도서관,9650.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,4,서울특별시교육청구로도서관,9210.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,5,구로구민회관,2930.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,6,오류아트홀,1860.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,7,구로아트밸리예술극장,1680.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,8,개봉도서관,880.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,9,하늘도서관,870.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,10,구로문화원,860.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,11,글마루한옥어린이도서관,510.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,12,구로꿈나무도서관,490.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,13,프라임아트홀,350.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,14,꿈나무극장,340.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,15,개봉어린이도서관,320.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,16,궁동어린이도서관,280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,17,오류도서관,180.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,18,꿈마을 도서관,160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,18,예술나무씨어터(구. 상상나눔씨어터),160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,20,평강성서유물박물관,150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,21,극장 칸테움,80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",구로구,11530,22,2001 아울렛키즈홀 [구로],42.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",금천구,11545,1,금천구민문화체육센터,3750.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",금천구,11545,2,금나래아트홀,2850.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",금천구,11545,3,금천구립금나래도서관,1480.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",금천구,11545,4,금천구립가산도서관,1280.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",금천구,11545,5,금천구립시흥도서관,770.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",금천구,11545,6,금천구립독산도서관,534.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",금천구,11545,7,금천문화원,400.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",금천구,11545,8,문화정원 아트홀,360.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",금천구,11545,9,레미어린이극장 [금천],16.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,1,노원정보도서관,20230.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,2,서울특별시교육청노원평생학습관,9270.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,3,노원문화예술회관,5430.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,4,상계문화정보도서관,2690.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,5,광운대학교 동해문화예술관,2580.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,6,노원어린이도서관,1780.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,7,노원구민회관,1660.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,8,월계문화정보도서관,1550.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,9,노원문화원,1250.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,10,공릉행복발전소,440.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,11,노원어울림극장,210.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,12,화랑도서관,190.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,13,동해문화예술관,170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"서울특별시",노원구,11350,14,로즈아트홀,80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
